session,vote_number,vote_question_text,member_full,vote_cast,vote_id,numerical_vote
1,44,On Passage of the Bill H.R. 933,Cochran (R-MS),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Collins (R-ME),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Coons (D-DE),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Corker (R-TN),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Cornyn (R-TX),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Cowan (D-MA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Crapo (R-ID),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Cruz (R-TX),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Donnelly (D-IN),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Durbin (D-IL),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Enzi (R-WY),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Feinstein (D-CA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Fischer (R-NE),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Flake (R-AZ),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Franken (D-MN),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Gillibrand (D-NY),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Graham (R-SC),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Grassley (R-IA),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Hagan (D-NC),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Harkin (D-IA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Hatch (R-UT),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Heinrich (D-NM),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Heitkamp (D-ND),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Heller (R-NV),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Hirono (D-HI),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Hoeven (R-ND),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Inhofe (R-OK),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Isakson (R-GA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Johanns (R-NE),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Johnson (D-SD),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Johnson (R-WI),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Kaine (D-VA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,King (I-ME),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Kirk (R-IL),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Klobuchar (D-MN),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Landrieu (D-LA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Lautenberg (D-NJ),Not Voting,1:44,0
1,44,On Passage of the Bill H.R. 933,Leahy (D-VT),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Lee (R-UT),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Levin (D-MI),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Manchin (D-WV),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,McCain (R-AZ),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,McCaskill (D-MO),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,McConnell (R-KY),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Menendez (D-NJ),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Merkley (D-OR),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Mikulski (D-MD),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Moran (R-KS),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Murkowski (R-AK),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Murphy (D-CT),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Murray (D-WA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Nelson (D-FL),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Paul (R-KY),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Portman (R-OH),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Pryor (D-AR),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Reed (D-RI),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Reid (D-NV),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Risch (R-ID),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Roberts (R-KS),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Rockefeller (D-WV),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Rubio (R-FL),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Sanders (I-VT),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Schatz (D-HI),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Schumer (D-NY),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Scott (R-SC),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Sessions (R-AL),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Shaheen (D-NH),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Shelby (R-AL),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Stabenow (D-MI),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Tester (D-MT),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Thune (R-SD),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Toomey (R-PA),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Udall (D-CO),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Udall (D-NM),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Vitter (R-LA),Nay,1:44,1
1,44,On Passage of the Bill H.R. 933,Warner (D-VA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Warren (D-MA),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Whitehouse (D-RI),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Wicker (R-MS),Yea,1:44,2
1,44,On Passage of the Bill H.R. 933,Wyden (D-OR),Yea,1:44,2
2,214,On Passage of the Bill H.R. 803,Alexander (R-TN),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Ayotte (R-NH),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Baldwin (D-WI),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Barrasso (R-WY),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Begich (D-AK),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Bennet (D-CO),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Blumenthal (D-CT),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Blunt (R-MO),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Booker (D-NJ),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Boozman (R-AR),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Boxer (D-CA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Brown (D-OH),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Burr (R-NC),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Cantwell (D-WA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Cardin (D-MD),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Carper (D-DE),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Casey (D-PA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Chambliss (R-GA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Coats (R-IN),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Coburn (R-OK),Nay,2:214,1
2,214,On Passage of the Bill H.R. 803,Cochran (R-MS),Not Voting,2:214,0
2,214,On Passage of the Bill H.R. 803,Collins (R-ME),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Coons (D-DE),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Corker (R-TN),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Cornyn (R-TX),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Crapo (R-ID),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Cruz (R-TX),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Donnelly (D-IN),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Durbin (D-IL),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Enzi (R-WY),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Feinstein (D-CA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Fischer (R-NE),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Flake (R-AZ),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Franken (D-MN),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Gillibrand (D-NY),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Graham (R-SC),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Grassley (R-IA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Hagan (D-NC),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Harkin (D-IA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Hatch (R-UT),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Heinrich (D-NM),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Heitkamp (D-ND),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Heller (R-NV),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Hirono (D-HI),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Hoeven (R-ND),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Inhofe (R-OK),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Isakson (R-GA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Johanns (R-NE),Not Voting,2:214,0
2,214,On Passage of the Bill H.R. 803,Johnson (D-SD),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Johnson (R-WI),Nay,2:214,1
2,214,On Passage of the Bill H.R. 803,Kaine (D-VA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,King (I-ME),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Kirk (R-IL),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Klobuchar (D-MN),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Landrieu (D-LA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Leahy (D-VT),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Lee (R-UT),Nay,2:214,1
2,214,On Passage of the Bill H.R. 803,Levin (D-MI),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Manchin (D-WV),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Markey (D-MA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,McCain (R-AZ),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,McCaskill (D-MO),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,McConnell (R-KY),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Menendez (D-NJ),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Merkley (D-OR),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Mikulski (D-MD),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Moran (R-KS),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Murkowski (R-AK),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Murphy (D-CT),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Murray (D-WA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Nelson (D-FL),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Paul (R-KY),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Portman (R-OH),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Pryor (D-AR),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Reed (D-RI),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Reid (D-NV),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Risch (R-ID),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Roberts (R-KS),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Rockefeller (D-WV),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Rubio (R-FL),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Sanders (I-VT),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Schatz (D-HI),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Schumer (D-NY),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Scott (R-SC),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Sessions (R-AL),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Shaheen (D-NH),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Shelby (R-AL),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Stabenow (D-MI),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Tester (D-MT),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Thune (R-SD),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Toomey (R-PA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Udall (D-CO),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Udall (D-NM),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Vitter (R-LA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Walsh (D-MT),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Warner (D-VA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Warren (D-MA),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Whitehouse (D-RI),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Wicker (R-MS),Yea,2:214,2
2,214,On Passage of the Bill H.R. 803,Wyden (D-OR),Yea,2:214,2
2,364,On Passage of the Bill H.R. 5771,Alexander (R-TN),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Ayotte (R-NH),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Baldwin (D-WI),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Barrasso (R-WY),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Begich (D-AK),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Bennet (D-CO),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Blumenthal (D-CT),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Blunt (R-MO),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Booker (D-NJ),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Boozman (R-AR),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Boxer (D-CA),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Brown (D-OH),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Burr (R-NC),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Cantwell (D-WA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Cardin (D-MD),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Carper (D-DE),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Casey (D-PA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Chambliss (R-GA),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Coats (R-IN),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Coburn (R-OK),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Cochran (R-MS),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Collins (R-ME),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Coons (D-DE),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Corker (R-TN),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Cornyn (R-TX),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Crapo (R-ID),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Cruz (R-TX),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Donnelly (D-IN),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Durbin (D-IL),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Enzi (R-WY),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Feinstein (D-CA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Fischer (R-NE),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Flake (R-AZ),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Franken (D-MN),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Gillibrand (D-NY),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Graham (R-SC),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Grassley (R-IA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Hagan (D-NC),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Harkin (D-IA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Hatch (R-UT),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Heinrich (D-NM),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Heitkamp (D-ND),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Heller (R-NV),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Hirono (D-HI),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Hoeven (R-ND),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Inhofe (R-OK),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Isakson (R-GA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Johanns (R-NE),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Johnson (D-SD),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Johnson (R-WI),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Kaine (D-VA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,King (I-ME),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Kirk (R-IL),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Klobuchar (D-MN),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Landrieu (D-LA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Leahy (D-VT),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Lee (R-UT),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Levin (D-MI),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Manchin (D-WV),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Markey (D-MA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,McCain (R-AZ),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,McCaskill (D-MO),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,McConnell (R-KY),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Menendez (D-NJ),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Merkley (D-OR),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Mikulski (D-MD),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Moran (R-KS),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Murkowski (R-AK),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Murphy (D-CT),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Murray (D-WA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Nelson (D-FL),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Paul (R-KY),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Portman (R-OH),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Pryor (D-AR),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Reed (D-RI),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Reid (D-NV),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Risch (R-ID),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Roberts (R-KS),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Rockefeller (D-WV),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Rubio (R-FL),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Sanders (I-VT),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Schatz (D-HI),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Schumer (D-NY),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Scott (R-SC),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Sessions (R-AL),Not Voting,2:364,0
2,364,On Passage of the Bill H.R. 5771,Shaheen (D-NH),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Shelby (R-AL),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Stabenow (D-MI),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Tester (D-MT),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Thune (R-SD),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Toomey (R-PA),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Udall (D-CO),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Udall (D-NM),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Vitter (R-LA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Walsh (D-MT),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Warner (D-VA),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Warren (D-MA),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Whitehouse (D-RI),Nay,2:364,1
2,364,On Passage of the Bill H.R. 5771,Wicker (R-MS),Yea,2:364,2
2,364,On Passage of the Bill H.R. 5771,Wyden (D-OR),Nay,2:364,1
1,203,On Passage of the Bill H.R. 527,Alexander (R-TN),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Ayotte (R-NH),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Baldwin (D-WI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Barrasso (R-WY),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Baucus (D-MT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Begich (D-AK),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Bennet (D-CO),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Blumenthal (D-CT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Blunt (R-MO),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Boozman (R-AR),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Boxer (D-CA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Brown (D-OH),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Burr (R-NC),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Cantwell (D-WA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Cardin (D-MD),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Carper (D-DE),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Casey (D-PA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Chambliss (R-GA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Chiesa (R-NJ),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Coats (R-IN),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Coburn (R-OK),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Cochran (R-MS),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Collins (R-ME),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Coons (D-DE),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Corker (R-TN),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Cornyn (R-TX),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Crapo (R-ID),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Cruz (R-TX),Nay,1:203,1
1,203,On Passage of the Bill H.R. 527,Donnelly (D-IN),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Durbin (D-IL),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Enzi (R-WY),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Feinstein (D-CA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Fischer (R-NE),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Flake (R-AZ),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Franken (D-MN),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Gillibrand (D-NY),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Graham (R-SC),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Grassley (R-IA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Hagan (D-NC),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Harkin (D-IA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Hatch (R-UT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Heinrich (D-NM),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Heitkamp (D-ND),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Heller (R-NV),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Hirono (D-HI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Hoeven (R-ND),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Inhofe (R-OK),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Isakson (R-GA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Johanns (R-NE),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Johnson (D-SD),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Johnson (R-WI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Kaine (D-VA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,King (I-ME),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Kirk (R-IL),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Klobuchar (D-MN),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Landrieu (D-LA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Leahy (D-VT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Lee (R-UT),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Levin (D-MI),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Manchin (D-WV),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Markey (D-MA),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,McCain (R-AZ),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,McCaskill (D-MO),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,McConnell (R-KY),Yea,1:203,2
1,203,On Passage of the Bill H.R. 527,Menendez (D-NJ),Yea,1:203,2
